order_id,order_time,zone,category,order_value,delivery_time_mins,weather,delivery_cost,discount,freshness_hrs_left,contribution_margin
108738,2025-01-15 15:58:00,HSR Layout,Beverages,539.71,24,Cloudy,40,50,500,449.71000000000004
108739,2025-01-22 19:20:00,Jayanagar,Beverages,664.97,25,Clear,40,0,500,624.97
108740,2025-01-23 18:42:00,Jayanagar,Perishable,191.2,24,Cloudy,40,0,3,151.2
108741,2025-01-24 19:52:00,Whitefield,Snacks,351.75,17,Clear,40,50,500,261.75
108742,2025-01-08 21:53:00,Koramangala,Snacks,443.0,19,Clear,40,0,500,403.0
108743,2025-01-30 17:42:00,Koramangala,Beverages,673.7,22,Clear,40,0,500,633.7
108744,2025-01-15 20:03:00,Whitefield,Snacks,827.01,21,Cloudy,40,0,500,787.01
108745,2025-01-27 21:25:00,Indiranagar,Home Needs,313.18,24,Clear,40,0,500,273.18
108746,2025-01-05 21:04:00,Koramangala,Snacks,153.18,20,Clear,40,100,500,13.180000000000007
108747,2025-01-26 11:28:00,Jayanagar,Snacks,988.86,10,Clear,40,0,500,948.86
108748,2025-01-23 17:49:00,Koramangala,Home Needs,500.35,25,Clear,40,50,500,410.35
108749,2025-01-20 17:48:00,Koramangala,Perishable,687.67,16,Cloudy,40,50,44,597.67
108750,2025-01-02 11:28:00,Jayanagar,Perishable,1024.16,10,Clear,40,50,9,934.1600000000001
108751,2025-01-07 21:43:00,Indiranagar,Home Needs,927.93,17,Clear,40,0,500,887.93
108752,2025-01-10 18:39:00,Indiranagar,Beverages,475.8,24,Clear,40,0,500,435.8
108753,2025-01-21 17:34:00,HSR Layout,Beverages,662.39,13,Clear,40,50,500,572.39
108754,2025-01-25 09:49:00,Koramangala,Home Needs,790.13,20,Cloudy,40,100,500,650.13
108755,2025-01-13 08:15:00,HSR Layout,Snacks,593.62,11,Clear,40,100,500,453.62
108756,2025-01-09 07:06:00,Whitefield,Snacks,812.7,22,Clear,40,50,500,722.7
108757,2025-01-06 19:17:00,Indiranagar,Beverages,322.15,25,Cloudy,40,0,500,282.15
108758,2025-01-03 19:56:00,Koramangala,Snacks,1039.53,21,Clear,40,50,500,949.53
108759,2025-01-14 21:28:00,Indiranagar,Perishable,860.76,12,Clear,40,100,30,720.76
108760,2025-01-04 18:29:00,Indiranagar,Perishable,431.15,20,Clear,40,100,37,291.15
108761,2025-01-26 16:38:00,Koramangala,Perishable,650.14,27,Rainy,40,100,39,510.14
108762,2025-01-18 09:59:00,Indiranagar,Snacks,331.1,17,Clear,40,0,500,291.1
108763,2025-01-18 19:37:00,Whitefield,Perishable,478.84,16,Cloudy,40,0,25,438.84
108764,2025-01-04 21:55:00,Indiranagar,Beverages,399.82,12,Clear,40,50,500,309.82
108765,2025-01-29 19:45:00,HSR Layout,Perishable,442.77,21,Clear,40,0,20,402.77
108766,2025-01-11 17:05:00,Koramangala,Snacks,1052.35,20,Cloudy,40,0,500,1012.3499999999999
108767,2025-01-19 21:04:00,Whitefield,Home Needs,933.3,12,Cloudy,40,0,500,893.3
108768,2025-01-21 08:26:00,Whitefield,Snacks,174.68,16,Cloudy,40,50,500,84.68
108769,2025-01-07 21:14:00,Jayanagar,Beverages,900.73,22,Clear,40,0,500,860.73
108770,2025-01-01 17:03:00,Whitefield,Home Needs,425.01,35,Rainy,45,0,500,380.01
108771,2025-01-29 18:51:00,HSR Layout,Perishable,217.52,12,Cloudy,40,50,24,127.52000000000001
108772,2025-01-08 17:25:00,HSR Layout,Beverages,170.66,37,Rainy,45,50,500,75.66
108773,2025-01-20 20:27:00,Whitefield,Beverages,682.64,13,Clear,40,0,500,642.64
108774,2025-01-09 21:04:00,HSR Layout,Home Needs,307.19,18,Clear,40,100,500,167.19
108775,2025-01-30 16:27:00,HSR Layout,Perishable,869.33,20,Clear,40,0,23,829.33
108776,2025-01-30 16:01:00,Jayanagar,Perishable,852.09,31,Rainy,45,0,48,807.09
108777,2025-01-25 21:04:00,Jayanagar,Home Needs,191.24,22,Clear,40,0,500,151.24
108778,2025-01-20 14:09:00,Jayanagar,Home Needs,818.83,22,Clear,40,0,500,778.83
108779,2025-01-04 19:49:00,Koramangala,Snacks,1113.44,12,Cloudy,40,0,500,1073.44
108780,2025-01-02 19:19:00,Jayanagar,Perishable,1058.91,23,Clear,40,0,16,1018.9100000000001
108781,2025-01-31 18:33:00,HSR Layout,Beverages,896.89,13,Clear,40,100,500,756.89
108782,2025-01-26 19:10:00,Indiranagar,Home Needs,201.13,13,Clear,40,50,500,111.13
108783,2025-01-28 19:13:00,Koramangala,Snacks,841.76,22,Cloudy,40,0,500,801.76
108784,2025-01-11 20:37:00,Koramangala,Snacks,1064.75,38,Rainy,45,0,500,1019.75
108785,2025-01-16 21:47:00,Indiranagar,Perishable,1181.47,15,Cloudy,40,0,37,1141.47
108786,2025-01-24 18:06:00,Koramangala,Snacks,152.73,10,Clear,40,50,500,62.72999999999999
108787,2025-01-06 17:55:00,Koramangala,Perishable,687.95,30,Rainy,40,0,24,647.95
108788,2025-01-04 02:26:00,Whitefield,Perishable,668.24,22,Clear,40,0,44,628.24
108789,2025-01-23 06:36:00,Whitefield,Perishable,666.03,27,Rainy,40,0,31,626.03
108790,2025-01-05 17:39:00,Koramangala,Snacks,389.82,20,Clear,40,100,500,249.82
108791,2025-01-04 07:15:00,Koramangala,Home Needs,366.57,36,Rainy,45,0,500,321.57
108792,2025-01-12 13:27:00,Koramangala,Beverages,905.51,19,Clear,40,0,500,865.51
108793,2025-01-23 19:53:00,Indiranagar,Home Needs,904.68,10,Clear,40,100,500,764.68
108794,2025-01-09 15:06:00,HSR Layout,Beverages,848.38,12,Clear,40,50,500,758.38
108795,2025-01-18 12:10:00,Jayanagar,Snacks,231.4,29,Rainy,40,0,500,191.4
108796,2025-01-10 11:24:00,Jayanagar,Snacks,1003.4,13,Clear,40,50,500,913.4
108797,2025-01-07 20:24:00,Koramangala,Beverages,154.1,38,Rainy,45,0,500,109.1
108798,2025-01-21 09:55:00,Whitefield,Snacks,298.59,15,Clear,40,0,500,258.59
108799,2025-01-29 20:08:00,Koramangala,Home Needs,316.65,38,Rainy,45,0,500,271.65
108800,2025-01-15 14:55:00,Jayanagar,Snacks,562.38,12,Clear,40,0,500,522.38
108801,2025-01-11 08:16:00,Indiranagar,Home Needs,509.47,14,Clear,40,100,500,369.47
108802,2025-01-25 01:31:00,Jayanagar,Home Needs,650.66,10,Clear,40,0,500,610.66
108803,2025-01-09 07:29:00,HSR Layout,Perishable,614.92,19,Clear,40,0,18,574.92
108804,2025-01-09 17:04:00,Indiranagar,Home Needs,631.15,19,Clear,40,0,500,591.15
108805,2025-01-13 04:44:00,HSR Layout,Snacks,943.44,16,Clear,40,0,500,903.44
108806,2025-01-19 20:15:00,Koramangala,Home Needs,463.85,18,Clear,40,100,500,323.85
108807,2025-01-25 19:14:00,HSR Layout,Home Needs,274.64,21,Clear,40,0,500,234.64
108808,2025-01-30 17:00:00,Jayanagar,Beverages,656.96,18,Clear,40,50,500,566.96
108809,2025-01-05 21:45:00,Jayanagar,Perishable,931.08,24,Clear,40,0,28,891.08
108810,2025-01-14 03:11:00,HSR Layout,Perishable,258.71,23,Clear,40,0,12,218.70999999999998
108811,2025-01-01 21:19:00,Koramangala,Beverages,615.72,13,Cloudy,40,0,500,575.72
108812,2025-01-20 17:55:00,HSR Layout,Beverages,323.27,18,Clear,40,100,500,183.26999999999998
108813,2025-01-31 19:08:00,Whitefield,Perishable,515.92,17,Clear,40,0,21,475.91999999999996
108814,2025-01-25 19:27:00,Jayanagar,Snacks,914.55,11,Cloudy,40,100,500,774.55
108815,2025-01-06 20:01:00,Whitefield,Perishable,773.67,15,Clear,40,0,3,733.67
108816,2025-01-19 17:52:00,Koramangala,Home Needs,335.78,13,Clear,40,0,500,295.78
108817,2025-01-21 17:45:00,Jayanagar,Home Needs,955.67,16,Clear,40,0,500,915.67
108818,2025-01-22 01:16:00,Whitefield,Perishable,372.16,15,Clear,40,50,38,282.16
108819,2025-01-05 17:37:00,Jayanagar,Perishable,325.9,27,Rainy,40,0,1,285.9
108820,2025-01-26 12:43:00,Koramangala,Snacks,653.15,14,Clear,40,0,500,613.15
108821,2025-01-27 14:29:00,Jayanagar,Snacks,499.61,18,Clear,40,0,500,459.61
108822,2025-01-06 21:27:00,Indiranagar,Snacks,337.12,15,Cloudy,40,0,500,297.12
108823,2025-01-02 07:35:00,Indiranagar,Beverages,647.29,26,Rainy,40,0,500,607.29
108824,2025-01-08 14:30:00,Jayanagar,Perishable,665.25,21,Cloudy,40,0,25,625.25
108825,2025-01-18 13:20:00,Koramangala,Home Needs,550.29,21,Clear,40,100,500,410.28999999999996
108826,2025-01-06 18:43:00,Indiranagar,Home Needs,272.92,36,Rainy,45,0,500,227.92000000000002
108827,2025-01-25 10:11:00,Koramangala,Beverages,1112.2,26,Rainy,40,0,500,1072.2
108828,2025-01-31 06:36:00,Jayanagar,Beverages,1165.04,19,Cloudy,40,100,500,1025.04
108829,2025-01-09 07:58:00,Indiranagar,Perishable,968.22,13,Cloudy,40,0,38,928.22
108830,2025-01-29 17:03:00,Koramangala,Beverages,460.48,25,Clear,40,0,500,420.48
108831,2025-01-16 22:08:00,HSR Layout,Perishable,942.58,14,Cloudy,40,0,39,902.58
108832,2025-01-19 19:27:00,Jayanagar,Home Needs,697.2,16,Clear,40,0,500,657.2
108833,2025-01-25 17:14:00,Koramangala,Beverages,718.03,23,Clear,40,50,500,628.03
108834,2025-01-03 17:21:00,HSR Layout,Snacks,999.93,20,Clear,40,100,500,859.93
108835,2025-01-30 01:56:00,Jayanagar,Home Needs,993.36,27,Rainy,40,100,500,853.36
108836,2025-01-10 19:28:00,Whitefield,Perishable,196.69,12,Clear,40,100,6,56.69
108837,2025-01-24 18:41:00,Indiranagar,Snacks,534.83,17,Clear,40,50,500,444.83000000000004
108838,2025-01-27 19:14:00,HSR Layout,Snacks,270.13,25,Clear,40,0,500,230.13
108839,2025-01-07 18:17:00,Indiranagar,Home Needs,940.96,12,Clear,40,0,500,900.96
108840,2025-01-11 17:34:00,Jayanagar,Beverages,591.49,28,Rainy,40,0,500,551.49
108841,2025-01-22 19:14:00,Jayanagar,Beverages,209.29,13,Clear,40,0,500,169.29
108842,2025-01-11 18:19:00,Koramangala,Perishable,268.05,20,Cloudy,40,100,17,128.05
108843,2025-01-20 09:45:00,Indiranagar,Snacks,911.47,22,Cloudy,40,0,500,871.47
108844,2025-01-22 19:37:00,HSR Layout,Perishable,649.65,32,Rainy,45,50,42,554.65
108845,2025-01-13 12:27:00,HSR Layout,Perishable,442.53,12,Clear,40,0,29,402.53
108846,2025-01-29 21:16:00,Indiranagar,Perishable,884.94,11,Clear,40,0,7,844.94
108847,2025-01-01 06:57:00,Whitefield,Snacks,732.99,15,Clear,40,0,500,692.99
108848,2025-01-27 08:17:00,Koramangala,Snacks,553.66,33,Rainy,45,100,500,408.65999999999997
108849,2025-01-27 19:46:00,HSR Layout,Perishable,849.33,13,Cloudy,40,100,32,709.33
108850,2025-01-17 20:41:00,HSR Layout,Home Needs,218.31,24,Clear,40,100,500,78.31
108851,2025-01-04 15:22:00,HSR Layout,Snacks,570.74,26,Rainy,40,0,500,530.74
108852,2025-01-09 17:23:00,Jayanagar,Home Needs,710.53,16,Cloudy,40,0,500,670.53
108853,2025-01-10 19:39:00,HSR Layout,Perishable,700.74,12,Clear,40,0,1,660.74
108854,2025-01-14 21:37:00,HSR Layout,Beverages,793.89,12,Clear,40,100,500,653.89
108855,2025-01-18 08:44:00,Koramangala,Snacks,1131.15,31,Rainy,45,0,500,1086.15
108856,2025-01-13 21:30:00,Jayanagar,Snacks,558.82,22,Clear,40,0,500,518.82
108857,2025-01-01 12:48:00,Koramangala,Perishable,619.3,10,Clear,40,0,37,579.3
108858,2025-01-27 14:36:00,Jayanagar,Perishable,838.25,23,Clear,40,0,2,798.25
108859,2025-01-17 11:07:00,Indiranagar,Beverages,619.79,11,Clear,40,100,500,479.78999999999996
108860,2025-01-04 21:28:00,Jayanagar,Beverages,538.0,10,Clear,40,0,500,498.0
108861,2025-01-20 09:10:00,Indiranagar,Beverages,494.57,40,Rainy,45,0,500,449.57
108862,2025-01-19 19:17:00,HSR Layout,Home Needs,898.44,16,Cloudy,40,100,500,758.44
108863,2025-01-07 09:05:00,Jayanagar,Home Needs,1061.1,23,Clear,40,50,500,971.0999999999999
108864,2025-01-24 18:45:00,HSR Layout,Home Needs,1078.61,17,Clear,40,0,500,1038.61
108865,2025-01-30 17:29:00,Jayanagar,Perishable,982.7,23,Clear,40,100,36,842.7
108866,2025-01-17 09:46:00,Indiranagar,Perishable,642.41,22,Clear,40,0,12,602.41
108867,2025-01-02 19:05:00,Jayanagar,Beverages,191.81,16,Clear,40,0,500,151.81
108868,2025-01-16 19:40:00,Jayanagar,Perishable,637.45,23,Clear,40,0,16,597.45
108869,2025-01-31 14:45:00,Koramangala,Home Needs,502.19,13,Clear,40,0,500,462.19
108870,2025-01-21 16:47:00,Jayanagar,Perishable,323.69,24,Clear,40,50,27,233.69
108871,2025-01-04 19:56:00,HSR Layout,Perishable,722.79,39,Rainy,45,100,18,577.79
108872,2025-01-10 14:08:00,HSR Layout,Beverages,641.71,10,Clear,40,0,500,601.71
108873,2025-01-09 23:55:00,Koramangala,Home Needs,788.68,23,Clear,40,0,500,748.68
108874,2025-01-16 08:05:00,Koramangala,Home Needs,419.45,21,Clear,40,100,500,279.45
108875,2025-01-10 19:51:00,Whitefield,Home Needs,242.11,22,Clear,40,0,500,202.11
108876,2025-01-09 18:36:00,Jayanagar,Perishable,1168.82,12,Clear,40,0,2,1128.82
108877,2025-01-23 08:56:00,Jayanagar,Perishable,501.47,19,Clear,40,0,37,461.47
108878,2025-01-14 19:10:00,HSR Layout,Snacks,1019.67,23,Clear,40,0,500,979.67
108879,2025-01-08 08:35:00,Jayanagar,Beverages,1007.52,16,Clear,40,100,500,867.52
108880,2025-01-29 19:50:00,Indiranagar,Beverages,1095.71,37,Rainy,45,50,500,1000.71
108881,2025-01-16 14:22:00,Koramangala,Home Needs,826.48,15,Clear,40,0,500,786.48
108882,2025-01-31 09:53:00,Koramangala,Perishable,1029.65,20,Clear,40,50,38,939.6500000000001
108883,2025-01-19 02:31:00,Indiranagar,Beverages,1117.12,36,Rainy,45,100,500,972.1199999999999
108884,2025-01-03 16:06:00,Koramangala,Home Needs,537.21,26,Rainy,40,50,500,447.21000000000004
108885,2025-01-15 19:35:00,Koramangala,Beverages,384.93,26,Rainy,40,100,500,244.93
108886,2025-01-14 12:47:00,Jayanagar,Perishable,1068.12,14,Clear,40,0,30,1028.12
108887,2025-01-04 22:48:00,Whitefield,Beverages,329.89,32,Rainy,45,0,500,284.89
108888,2025-01-06 20:57:00,Whitefield,Perishable,239.11,24,Clear,40,0,27,199.11
108889,2025-01-11 14:21:00,Jayanagar,Perishable,1029.76,31,Rainy,45,0,28,984.76
108890,2025-01-04 07:12:00,HSR Layout,Home Needs,1134.64,24,Clear,40,0,500,1094.64
108891,2025-01-03 17:42:00,Jayanagar,Snacks,374.52,14,Clear,40,0,500,334.52
108892,2025-01-02 11:10:00,HSR Layout,Snacks,195.24,22,Clear,40,50,500,105.24000000000001
108893,2025-01-24 08:19:00,Indiranagar,Beverages,248.59,21,Clear,40,0,500,208.59
108894,2025-01-08 11:07:00,Indiranagar,Home Needs,573.79,17,Clear,40,0,500,533.79
108895,2025-01-28 21:26:00,Koramangala,Beverages,506.46,13,Clear,40,100,500,366.46
108896,2025-01-09 16:34:00,Koramangala,Snacks,547.63,29,Rainy,40,0,500,507.63
108897,2025-01-12 21:09:00,Jayanagar,Beverages,416.08,24,Clear,40,0,500,376.08
108898,2025-01-13 17:24:00,Koramangala,Snacks,904.59,16,Clear,40,0,500,864.59
108899,2025-01-06 13:06:00,Whitefield,Perishable,639.67,28,Rainy,40,100,10,499.66999999999996
108900,2025-01-28 22:05:00,HSR Layout,Home Needs,663.83,12,Cloudy,40,0,500,623.83
108901,2025-01-31 11:51:00,HSR Layout,Perishable,337.31,16,Clear,40,0,19,297.31
108902,2025-01-01 21:54:00,Indiranagar,Beverages,753.8,12,Clear,40,100,500,613.8
108903,2025-01-29 10:19:00,HSR Layout,Home Needs,810.97,40,Rainy,45,50,500,715.97
108904,2025-01-24 12:24:00,Jayanagar,Beverages,308.07,16,Clear,40,50,500,218.07
108905,2025-01-15 21:53:00,Indiranagar,Perishable,659.78,14,Clear,40,0,15,619.78
108906,2025-01-10 06:23:00,Whitefield,Home Needs,278.25,24,Clear,40,0,500,238.25
108907,2025-01-13 18:22:00,Jayanagar,Snacks,368.6,10,Clear,40,0,500,328.6
108908,2025-01-30 17:08:00,Koramangala,Home Needs,1176.93,14,Clear,40,0,500,1136.93
108909,2025-01-31 20:28:00,Indiranagar,Beverages,1190.9,19,Clear,40,0,500,1150.9
108910,2025-01-07 20:42:00,Koramangala,Home Needs,1111.92,24,Clear,40,0,500,1071.92
108911,2025-01-30 19:04:00,Indiranagar,Perishable,482.57,15,Clear,40,50,1,392.57
108912,2025-01-27 08:50:00,Jayanagar,Snacks,911.71,38,Rainy,45,50,500,816.71
108913,2025-01-14 10:40:00,HSR Layout,Snacks,199.84,13,Clear,40,0,500,159.84
108914,2025-01-16 15:58:00,Koramangala,Perishable,192.12,11,Clear,40,100,8,52.120000000000005
108915,2025-01-01 11:43:00,HSR Layout,Beverages,187.66,20,Clear,40,0,500,147.66
108916,2025-01-21 01:59:00,Indiranagar,Home Needs,764.67,22,Clear,40,50,500,674.67
108917,2025-01-18 17:51:00,Whitefield,Home Needs,243.39,16,Clear,40,100,500,103.38999999999999
108918,2025-01-27 05:38:00,HSR Layout,Snacks,645.79,15,Clear,40,0,500,605.79
108919,2025-01-15 20:49:00,Jayanagar,Snacks,1017.32,30,Rainy,40,100,500,877.32
108920,2025-01-01 21:10:00,HSR Layout,Snacks,340.45,18,Clear,40,100,500,200.45
108921,2025-01-18 22:34:00,Indiranagar,Beverages,961.6,23,Clear,40,100,500,821.6
108922,2025-01-27 23:46:00,Whitefield,Home Needs,635.78,22,Clear,40,0,500,595.78
108923,2025-01-10 17:13:00,Jayanagar,Home Needs,1160.73,15,Clear,40,100,500,1020.73
108924,2025-01-19 14:06:00,HSR Layout,Beverages,397.83,27,Rainy,40,0,500,357.83
108925,2025-01-28 20:41:00,HSR Layout,Home Needs,867.92,18,Cloudy,40,50,500,777.92
108926,2025-01-09 18:37:00,Indiranagar,Perishable,576.52,18,Clear,40,50,35,486.52
108927,2025-01-22 07:07:00,Jayanagar,Snacks,302.25,16,Cloudy,40,0,500,262.25
108928,2025-01-22 18:17:00,Jayanagar,Home Needs,442.36,34,Rainy,45,100,500,297.36
108929,2025-01-10 16:33:00,HSR Layout,Beverages,967.22,19,Clear,40,0,500,927.22
108930,2025-01-11 21:05:00,HSR Layout,Snacks,273.96,21,Clear,40,50,500,183.95999999999998
108931,2025-01-05 12:39:00,Jayanagar,Perishable,419.56,22,Clear,40,0,31,379.56
108932,2025-01-03 20:14:00,Koramangala,Perishable,433.31,14,Clear,40,50,26,343.31
108933,2025-01-26 07:18:00,Whitefield,Perishable,1138.92,14,Clear,40,0,47,1098.92
108934,2025-01-20 17:22:00,HSR Layout,Home Needs,535.26,14,Clear,40,0,500,495.26
108935,2025-01-24 04:36:00,Indiranagar,Snacks,613.57,10,Cloudy,40,50,500,523.57
108936,2025-01-26 21:29:00,Whitefield,Snacks,213.29,24,Clear,40,100,500,73.28999999999999
108937,2025-01-01 19:15:00,Jayanagar,Snacks,418.09,22,Clear,40,0,500,378.09
108938,2025-01-02 11:45:00,Whitefield,Home Needs,1166.98,16,Clear,40,100,500,1026.98
108939,2025-01-04 17:52:00,Jayanagar,Perishable,948.8,16,Clear,40,100,11,808.8
108940,2025-01-17 12:59:00,Jayanagar,Perishable,685.59,31,Rainy,45,0,1,640.59
108941,2025-01-15 17:15:00,Jayanagar,Home Needs,708.83,20,Clear,40,0,500,668.83
108942,2025-01-01 10:23:00,Indiranagar,Beverages,684.91,21,Clear,40,0,500,644.91
108943,2025-01-22 13:05:00,HSR Layout,Beverages,289.77,20,Clear,40,50,500,199.76999999999998
108944,2025-01-25 20:40:00,Whitefield,Snacks,224.97,37,Rainy,45,0,500,179.97
108945,2025-01-22 14:29:00,Koramangala,Home Needs,391.55,13,Clear,40,0,500,351.55
108946,2025-01-09 21:55:00,HSR Layout,Beverages,1061.92,21,Clear,40,0,500,1021.9200000000001
108947,2025-01-23 08:54:00,HSR Layout,Beverages,510.1,11,Clear,40,0,500,470.1
108948,2025-01-10 07:16:00,Whitefield,Snacks,406.32,18,Cloudy,40,0,500,366.32
108949,2025-01-11 17:18:00,HSR Layout,Perishable,243.72,14,Clear,40,0,5,203.72
108950,2025-01-30 05:39:00,Jayanagar,Home Needs,737.84,16,Clear,40,0,500,697.84
108951,2025-01-05 21:03:00,HSR Layout,Snacks,208.71,17,Clear,40,0,500,168.71
108952,2025-01-19 17:44:00,Koramangala,Snacks,309.11,11,Cloudy,40,0,500,269.11
108953,2025-01-23 16:59:00,HSR Layout,Perishable,999.88,23,Clear,40,50,38,909.88
108954,2025-01-15 18:02:00,Whitefield,Snacks,881.58,15,Clear,40,100,500,741.58
108955,2025-01-06 09:24:00,Whitefield,Beverages,454.0,10,Clear,40,0,500,414.0
108956,2025-01-20 18:42:00,Whitefield,Beverages,382.45,19,Cloudy,40,100,500,242.45
108957,2025-01-22 07:26:00,Koramangala,Home Needs,849.02,21,Clear,40,100,500,709.02
108958,2025-01-01 15:46:00,Indiranagar,Snacks,245.29,36,Rainy,45,0,500,200.29
108959,2025-01-30 12:12:00,Indiranagar,Perishable,319.88,17,Cloudy,40,0,44,279.88
108960,2025-01-07 05:27:00,HSR Layout,Beverages,601.01,17,Cloudy,40,50,500,511.01
108961,2025-01-02 18:27:00,Whitefield,Home Needs,1111.5,19,Clear,40,0,500,1071.5
108962,2025-01-01 15:13:00,Indiranagar,Home Needs,690.77,30,Rainy,40,0,500,650.77
108963,2025-01-03 09:39:00,HSR Layout,Home Needs,1150.1,25,Clear,40,0,500,1110.1
108964,2025-01-01 16:56:00,HSR Layout,Home Needs,486.28,17,Cloudy,40,0,500,446.28
108965,2025-01-04 20:25:00,Jayanagar,Home Needs,1073.19,21,Clear,40,0,500,1033.19
108966,2025-01-01 18:09:00,Whitefield,Home Needs,988.38,10,Clear,40,0,500,948.38
108967,2025-01-31 20:33:00,Koramangala,Beverages,206.47,30,Rainy,40,0,500,166.47
108968,2025-01-18 19:32:00,HSR Layout,Snacks,1158.9,14,Clear,40,100,500,1018.9000000000001
108969,2025-01-21 22:35:00,Whitefield,Beverages,680.71,10,Cloudy,40,0,500,640.71
108970,2025-01-01 19:25:00,HSR Layout,Snacks,706.75,19,Clear,40,0,500,666.75
108971,2025-01-24 18:12:00,Indiranagar,Home Needs,333.42,16,Clear,40,50,500,243.42000000000002
108972,2025-01-04 16:16:00,Indiranagar,Beverages,1020.41,17,Clear,40,50,500,930.41
108973,2025-01-01 16:29:00,Koramangala,Beverages,1107.82,14,Clear,40,0,500,1067.82
108974,2025-01-02 17:55:00,HSR Layout,Perishable,342.37,19,Clear,40,0,29,302.37
108975,2025-01-19 20:39:00,Koramangala,Beverages,647.37,12,Clear,40,0,500,607.37
108976,2025-01-30 06:16:00,Jayanagar,Home Needs,764.98,21,Clear,40,100,500,624.98
108977,2025-01-01 21:47:00,HSR Layout,Home Needs,329.19,34,Rainy,45,100,500,184.19
108978,2025-01-25 13:28:00,Jayanagar,Home Needs,814.63,19,Cloudy,40,0,500,774.63
108979,2025-01-25 07:19:00,Whitefield,Perishable,423.29,24,Cloudy,40,50,37,333.29
108980,2025-01-25 11:22:00,Indiranagar,Home Needs,883.04,22,Clear,40,100,500,743.04
108981,2025-01-19 17:53:00,Koramangala,Snacks,771.11,16,Clear,40,50,500,681.11
108982,2025-01-21 18:49:00,Jayanagar,Perishable,809.98,37,Rainy,45,100,34,664.98
108983,2025-01-10 20:43:00,Indiranagar,Home Needs,883.71,22,Clear,40,0,500,843.71
108984,2025-01-08 17:00:00,Jayanagar,Home Needs,644.49,13,Clear,40,0,500,604.49
108985,2025-01-04 04:57:00,HSR Layout,Snacks,955.52,19,Clear,40,0,500,915.52
108986,2025-01-15 06:56:00,Whitefield,Beverages,1012.49,39,Rainy,45,0,500,967.49
108987,2025-01-04 18:27:00,HSR Layout,Snacks,967.54,18,Clear,40,50,500,877.54
108988,2025-01-24 18:24:00,Whitefield,Home Needs,1018.68,16,Clear,40,50,500,928.68
108989,2025-01-04 17:24:00,HSR Layout,Snacks,566.92,28,Rainy,40,0,500,526.92
108990,2025-01-31 17:25:00,Jayanagar,Home Needs,767.04,21,Clear,40,0,500,727.04
108991,2025-01-10 19:04:00,Whitefield,Perishable,601.79,25,Clear,40,0,32,561.79
108992,2025-01-18 19:10:00,HSR Layout,Beverages,820.0,18,Clear,40,0,500,780.0
108993,2025-01-06 17:20:00,Indiranagar,Perishable,278.69,12,Cloudy,40,0,11,238.69
108994,2025-01-22 19:59:00,Jayanagar,Snacks,878.31,18,Clear,40,100,500,738.31
108995,2025-01-22 12:49:00,Indiranagar,Home Needs,230.39,12,Cloudy,40,0,500,190.39
108996,2025-01-24 01:08:00,Indiranagar,Perishable,829.3,19,Clear,40,50,17,739.3
108997,2025-01-23 19:35:00,Indiranagar,Home Needs,870.87,23,Clear,40,0,500,830.87
108998,2025-01-19 20:55:00,HSR Layout,Snacks,348.26,26,Rainy,40,0,500,308.26
108999,2025-01-24 19:04:00,Koramangala,Home Needs,488.22,29,Rainy,40,0,500,448.22
109000,2025-01-28 19:49:00,Whitefield,Perishable,684.37,10,Clear,40,50,3,594.37
109001,2025-01-19 17:11:00,Whitefield,Home Needs,621.05,31,Rainy,45,50,500,526.05
109002,2025-01-23 21:18:00,Koramangala,Home Needs,438.24,19,Clear,40,50,500,348.24
109003,2025-01-02 14:11:00,Whitefield,Perishable,810.75,19,Cloudy,40,50,26,720.75
109004,2025-01-14 18:38:00,Koramangala,Perishable,657.98,15,Clear,40,100,30,517.98
109005,2025-01-05 19:08:00,Koramangala,Perishable,906.18,24,Cloudy,40,0,33,866.18
109006,2025-01-29 20:26:00,Koramangala,Snacks,1019.16,34,Rainy,45,0,500,974.16
109007,2025-01-12 10:14:00,Jayanagar,Beverages,1143.29,11,Cloudy,40,100,500,1003.29
109008,2025-01-06 18:36:00,Indiranagar,Snacks,1152.13,20,Cloudy,40,50,500,1062.13
109009,2025-01-23 14:54:00,Jayanagar,Perishable,1154.19,19,Clear,40,0,1,1114.19
109010,2025-01-30 17:59:00,Koramangala,Beverages,693.41,23,Clear,40,0,500,653.41
109011,2025-01-22 19:24:00,Jayanagar,Home Needs,798.85,19,Cloudy,40,0,500,758.85
109012,2025-01-22 19:56:00,HSR Layout,Beverages,779.44,18,Cloudy,40,0,500,739.44
109013,2025-01-15 17:20:00,Indiranagar,Home Needs,396.16,40,Rainy,45,100,500,251.16000000000003
109014,2025-01-06 20:25:00,Indiranagar,Beverages,172.12,29,Rainy,40,0,500,132.12
109015,2025-01-22 17:33:00,Koramangala,Perishable,1155.9,10,Clear,40,0,44,1115.9
109016,2025-01-21 19:11:00,Jayanagar,Beverages,713.15,23,Clear,40,50,500,623.15
109017,2025-01-24 20:50:00,Jayanagar,Snacks,807.16,23,Cloudy,40,0,500,767.16
109018,2025-01-21 17:20:00,Koramangala,Perishable,790.1,29,Rainy,40,0,11,750.1
109019,2025-01-04 19:08:00,Jayanagar,Perishable,568.66,10,Clear,40,0,21,528.66
109020,2025-01-27 18:34:00,Koramangala,Snacks,902.74,14,Cloudy,40,0,500,862.74
